name,recclass,mass,year,reclat,reclong,ID,MeteorClass,SecondClass,Group,Family,ChemGroup,PetroType,Breccia,PetroClass,MetaGrade,MarsType,Lithol,Melt,Other
Allan Hills A81025,L3.6,379,1981,-76.69389,159.37306,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 880870,L3.6,71.69,1988,-72,26,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881484,L3.6,31.85,1988,-72,26,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Elephant Moraine 83274,L3.6,82.7,1983,-76.28722,157.23278,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Elephant Moraine 90519,L3.6,5.2,1990,-76.28817,156.43216,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Elephant Moraine 90909,L3.6,6.4,1990,-76.26825,156.49748,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Elephant Moraine 90916,L3.6,4.6,1990,-76.26579,156.5072,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Elephant Moraine 96160,L3.6,0.9,1996,-76.18333,157.16667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Grosvenor Mountains 06054,L3.6,1319.4,2006,NA,NA,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Hughes 021,L3.6,159.9,1991,-30.668,129.462,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Jiddat al Harasis 659,L3.6,2191.4,2011,19.95119,56.32686,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Julesburg,L3.6,57900,1983,39.975,-102.26667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Khohar,L3.6,9700,1910,25.1,81.53333,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 85396,L3.6,60.2,1985,-84.28049,161.39122,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 85452,L3.6,9.2,1985,-84.27689,161.37595,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 86347,L3.6,3.1,1986,-84.27158,161.41895,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 88146,L3.6,5,1988,-84.24539,161.41212,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 88632,L3.6,10.3,1988,-84.27112,161.42573,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Meteorite Hills 00489,L3.6,232,2000,-79.68333,155.75,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Meteorite Hills 00621,L3.6,88.84,2000,-79.68333,155.75,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Meteorite Hills 01051,L3.6,621.1,2001,-79.68333,159.75,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Meteorite Hills 01056,L3.6,397.1,2001,-79.68333,159.75,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Meteorite Hills 01057,L3.6,189.3,2001,-79.68333,159.75,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Meteorite Hills 01211,L3.6,10.6,2001,-79.68333,159.75,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Meteorite Hills 01322,L3.6,8.4,2001,-79.68333,159.75,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Miller Range 99307,L3.6,291.7,1999,-83.25,157,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2961,L3.6,459,2005,NA,NA,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 5399,L3.6,62.5,2005,NA,NA,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 7652,L3.6,247,2012,0,0,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 7683,L3.6,609,2012,0,0,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Queen Alexandra Range 94537,L3.6,7.4,1994,-84,168,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 790994,L3.6,49.45,1979,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 791961,L3.6,1387,1979,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 792670,L3.6,119.36,1979,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 793374,L3.6,206.91,1979,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 793375,L3.6,4864,1979,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 793571,L3.6,25.95,1979,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 82055,L3.6,946.75,1982,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 82056,L3.6,913.79,1982,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 82058,L3.6,127.95,1982,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 82059,L3.6,136.7,1982,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 82095,L3.6,710.18,1982,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 82096,L3.6,168.51,1982,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 8411,L3.6,68.84,1984,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 86632,L3.6,96.59,1986,-71.5,35.66667,L3.6,chondrite,ordinary,L,,,3,0,,,,,,
Reckling Peak A80256,L3.6-4,153.2,1980,-76.21805,158.81183,L3.6-4,chondrite,ordinary,L,,,4-Mar,1,,,,,,
Allan Hills 85155,L3.7,18.5,1985,-76.84811,156.43685,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Allan Hills 90411,L3.7,5836.5,1990,-76.98079,156.93013,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Allan Hills A77197,L3.7,20.3,1977,-76.71667,159.66667,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 880774,L3.7,12.21,1988,-72,26,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 880820,L3.7,19.55,1988,-72,26,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 880908,L3.7,50.46,1988,-72,26,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881294,L3.7,30.72,1988,-72,26,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881324,L3.7,179.65,1988,-72,26,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881350,L3.7,52.22,1988,-72,26,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881412,L3.7,43.65,1988,-72,26,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881437,L3.7,138.36,1988,-72,26,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Ceniceros,L3.7,1025,1988,26.46667,-105.23333,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Dale Dry Lake,L3.7,300,1957,34.08333,-115.78333,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Dhofar 1538,L3.7,231,2006,18.87717,54.3675,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Dhofar 206,L3.7,190,2000,18.23833,54.135,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Elephant Moraine 90098,L3.7,4.7,1990,-76.27073,156.44742,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 88328,L3.7,43.1,1988,-84.28267,161.36279,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 88462,L3.7,8.1,1988,-84.25012,161.38838,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 88594,L3.7,5.4,1988,-84.25191,161.40714,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 88621,L3.7,7.5,1988,-84.27007,161.39499,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 88696,L3.7,6,1988,-84.27217,161.4111,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 93891,L3.7,25.5,1993,-84.2858,161.33204,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 97216,L3.7,23,1997,-84.26667,161.5,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Mezö-Madaras,L3.7,22700,1852,46.5,25.73333,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 092,L3.7,88,2000,NA,NA,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 1233,L3.7,146,2000,NA,NA,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 1783,L3.7,413,2000,NA,NA,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2377,L3.7,327,2004,NA,NA,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 4553,L3.7,531,2006,0,0,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 4566,L3.7,74,2005,NA,NA,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 6119,L3.7,250,2002,0,0,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 6120,L3.7,2300,2002,0,0,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 6186,L3.7,110,2009,0,0,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 6191,L3.7,145,2009,0,0,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Qulumat Nadqan 001,L3.7,13901,2008,23.14302,49.53252,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Reid 017,L3.7,110,1995,-30.16667,128.91667,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Sahara 98323,L3.7,355,1998,NA,NA,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Sayh al Uhaymir 491,L3.7,323,2008,20.2926,56.64225,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Tanezrouft 038,L3.7,41,1992,25.465,0.08361,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Tanezrouft 042,L3.7,800,1992,25.46833,0.05722,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Villa Natamoros,L3.7,156,1987,26.75,-105.4,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 74024,L3.7,50,1974,-71.82444,36.25556,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 74191,L3.7,1091.6,1974,-71.83333,35.51944,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 790770,L3.7,21.2,1979,-71.5,35.66667,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 791366,L3.7,23.04,1979,-71.5,35.66667,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 791429,L3.7,223.53,1979,-71.5,35.66667,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 793396,L3.7,364.11,1979,-71.5,35.66667,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 8340,L3.7,11.43,1983,-71.5,35.66667,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Zulu Queen,L3.7,200,1976,33.98333,-115.68333,L3.7,chondrite,ordinary,L,,,3,0,,,,,,
Jiddat al Harasis 562,L3.7/3.8,350,2008,19.83263,56.21317,L3.7/3.8,chondrite,ordinary,L,,,,0,,,,,,
Allan Hills A77216,L3.7-3.9,1470,1977,-76.71667,159.66667,L3.7-3.9,chondrite,ordinary,L,,,,1,,,,,,
Allan Hills A79022,L3.7-4,31.4,1979,-76.70194,159.39389,L3.7-4,chondrite,ordinary,L,,,4-Mar,1,,,,,,
Hedjaz,L3.7-6,6100,1910,27.33333,35.66667,L3.7-6,chondrite,ordinary,L,,,6-Mar,1,,,,,,
Acfer 039,L3.8,225,1989,27.53333,3.91667,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Acfer 336,L3.8,19400,2002,27.61667,4.06667,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Acfer 337,L3.8,360,2002,27.68333,4.26667,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Aguemour 009,L3.8,1446,1992,27.42861,4.12417,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Allan Hills 83038,L3.8,86.5,1983,-76.71769,159.36411,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Allan Hills 84086,L3.8,234,1984,-77.04172,157.02258,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Allan Hills 84120,L3.8,129,1984,-76.90505,156.94032,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Allan Hills 85045,L3.8,145,1985,-76.85985,156.43234,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Allan Hills A77215,L3.8,819.6,1977,-76.71667,159.66667,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881079,L3.8,44.34,1988,-72,26,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881320,L3.8,20.15,1988,-72,26,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881348,L3.8,68.33,1988,-72,26,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881402,L3.8,74.11,1988,-72,26,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881405,L3.8,88.17,1988,-72,26,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881622,L3.8,173.18,1988,-72,26,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Dhofar 1250,L3.8,142,2005,18.534528,54.167889,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Dhofar 281,L3.8,4936,2001,18.575,54.29833,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Elephant Moraine 90542,L3.8,5,1990,-76.28533,156.43785,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Elephant Moraine 96216,L3.8,0.9,1996,-76.18333,157.16667,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Graves Nunataks 98171,L3.8,8,1998,-86.71667,-141.5,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Grosvenor Mountains 95546,L3.8,200.8,1995,-85.66667,175,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Hammadah al Hamra 163,L3.8,648,1995,28.54483,13.35217,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Hughes 015,L3.8,31.2,1991,-30.51667,129.192,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 87093,L3.8,7,1987,-84.2533,161.41061,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Lewis Cliff 88467,L3.8,6.6,1988,-84.29766,161.28768,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Miller Range 090650,L3.8,92.9,2009,0,0,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Mount Wisting 95307,L3.8,34.1,1995,-86.45,-165.43333,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 1247,L3.8,27.6,2002,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 1266,L3.8,95.2,2002,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2119,L3.8,41.9,2002,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2171,L3.8,13.5,2003,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2265,L3.8,40,2001,28.66667,-7.53333,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2267,L3.8,24.5,2002,28.1,-7.51667,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2385,L3.8,410,2004,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2704,L3.8,871,2005,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2721,L3.8,46.5,2004,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2797,L3.8,1211,2005,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2833,L3.8,2112,2005,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 3114,L3.8,70,2003,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 4175,L3.8,279.5,2002,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 4412,L3.8,877,2006,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 4430,L3.8,1444,2005,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 4445,L3.8,1316,2005,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 481,L3.8,8.27,2000,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 5427,L3.8,285,2006,0,0,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 544,L3.8,320,2000,31.1,-5.18333,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 5707,L3.8,285,2006,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 5788,L3.8,7286,2006,0,0,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 6114,L3.8,224.8,2008,0,0,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 6128,L3.8,450,2005,0,0,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 6615,L3.8,187,2010,0,0,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 711,L3.8,1350,2000,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 712,L3.8,610,2000,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 7197,L3.8,1148.5,2009,0,0,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 7513,L3.8,439,2012,0,0,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 987,L3.8,975,2001,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Ramlat as Sahmah 401,L3.8,473.8,2010,20.18758,55.66763,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Sahara 00019,L3.8,1665,2000,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Sahara 98573,L3.8,175,1998,NA,NA,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Tanezrouft 041,L3.8,123,1992,25.46806,0.06861,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Tanezrouft 053,L3.8,84,1992,25.22056,0.31028,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 793255,L3.8,29.88,1979,-71.5,35.66667,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 793573,L3.8,14.21,1979,-71.5,35.66667,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 86055,L3.8,137.49,1986,-71.5,35.66667,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 86631,L3.8,33.94,1986,-71.5,35.66667,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 86706,L3.8,42.03,1986,-71.5,35.66667,L3.8,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 1787,L3.8-5,655.7,2002,NA,NA,L3.8-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
Northwest Africa 1788,L3.8-5,35.4,2001,NA,NA,L3.8-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
Northwest Africa 1189,L3.8-6,114,2001,NA,NA,L3.8-6,chondrite,ordinary,L,,,6-Mar,1,,,,,,
Northwest Africa 1244,L3.8-6,25.6,2002,NA,NA,L3.8-6,chondrite,ordinary,L,,,6-Mar,1,,,,,,
Northwest Africa 1245,L3.8-6,40.4,2002,NA,NA,L3.8-6,chondrite,ordinary,L,,,6-Mar,1,,,,,,
Northwest Africa 1246,L3.8-6,44.3,2002,NA,NA,L3.8-6,chondrite,ordinary,L,,,6-Mar,1,,,,,,
Northwest Africa 1248,L3.8-6,102,2002,NA,NA,L3.8-6,chondrite,ordinary,L,,,6-Mar,1,,,,,,
Northwest Africa 1249,L3.8-6,64.8,2002,NA,NA,L3.8-6,chondrite,ordinary,L,,,6-Mar,1,,,,,,
Northwest Africa 1259,L3.8-6,120,2002,NA,NA,L3.8-6,chondrite,ordinary,L,,,6-Mar,1,,,,,,
Northwest Africa 1260,L3.8-6,2518,2002,NA,NA,L3.8-6,chondrite,ordinary,L,,,6-Mar,1,,,,,,
Northwest Africa 2266,L3.8-6,33.9,2001,28.75,-7.58333,L3.8-6,chondrite,ordinary,L,,,6-Mar,1,,,,,,
Moorabie,L3.8-an,14040,1965,-30.01667,141.06667,L3.8-an,chondrite,ordinary,L,,,3,0,,,,,,
Acfer 080,L3.9,574,1990,27.63333,4.51667,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Allan Hills 84205,L3.9,25.2,1984,-76.89031,156.99504,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881436,L3.9,149.86,1988,-72,26,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881498,L3.9,198.78,1988,-72,26,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Asuka 881621,L3.9,58.3,1988,-72,26,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Carraweena,L3.9,31600,1914,-29.23333,139.93333,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Dhofar 299,L3.9,410,2001,18.54667,54.31,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 1337,L3.9,92,2000,NA,NA,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 171,L3.9,14.1,1999,29.91667,-5.58333,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2114,L3.9,89,2003,NA,NA,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2433,L3.9,24,2004,NA,NA,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 2773,L3.9,656,2004,NA,NA,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 4266,L3.9,50,2003,NA,NA,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 6188,L3.9,87,2009,0,0,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 6511,L3.9,725,2010,0,0,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 6626,L3.9,3300,2011,0,0,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Northwest Africa 7477,L3.9,616.18,2012,0,0,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Ramlat as Sahmah 335,L3.9,9.79,2010,20.80103,55.43055,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Sahara 97193,L3.9,522,1997,NA,NA,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Shişr 006,L3.9,432,2000,18.415,53.98833,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Tanezrouft 040,L3.9,46,1992,25.46583,0.07361,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Tanezrouft 061,L3.9,65,2002,25.3,0.2,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 791828,L3.9,841,1979,-71.5,35.66667,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 793325,L3.9,41.69,1979,-71.5,35.66667,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 793370,L3.9,22.28,1979,-71.5,35.66667,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 8014,L3.9,13.89,1980,-71.5,35.66667,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Yamato 86705,L3.9,202.69,1986,-71.5,35.66667,L3.9,chondrite,ordinary,L,,,3,0,,,,,,
Acfer 248,L3.9/4,402,1991,27.63556,4.02528,L3.9/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Ramlat as Sahmah 375,L3.9-5,31.94,2010,20.49488,55.85112,L3.9-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
Dar al Gani 233,L3.9-6,172,1997,27.16533,16.21317,L3.9-6,chondrite,ordinary,L,,,6-Mar,1,,,,,,
Northwest Africa 4263,L3.9-6,200,2003,NA,NA,L3.9-6,chondrite,ordinary,L,,,6-Mar,1,,,,,,
Dar al Gani 721,L3/4,43,1999,27.06667,16.06667,L3/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Dar al Gani 778,L3/4,28.9,1999,26.991,16.44433,L3/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Dar al Gani 894,L3/4,78,2000,27.23333,16.1,L3/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Northwest Africa 1524,L3/4,191,2001,NA,NA,L3/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Northwest Africa 1661,L3/4,123.4,2002,NA,NA,L3/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Northwest Africa 1997,L3/4,64.7,2002,NA,NA,L3/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Northwest Africa 2349,L3/4,98,2004,0,0,L3/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Northwest Africa 2583,L3/4,512.2,2004,0,0,L3/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Northwest Africa 3087,L3/4,518,2003,NA,NA,L3/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Sahara 97017,L3/4,199,1997,NA,NA,L3/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Yamato 791014,L3/4,6.4,1979,-71.5,35.66667,L3/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Yamato 791168,L3/4,10.11,1979,-71.5,35.66667,L3/4,chondrite,ordinary,L,,,3|4,0,,,,,,
Dar al Gani 085,L3-4,153,1995,27.04617,16.37217,L3-4,chondrite,ordinary,L,,,4-Mar,1,,,,,,
Mafra,L3-4,600,1941,-26.16667,-49.93333,L3-4,chondrite,ordinary,L,,,4-Mar,1,,,,,,
Northwest Africa 2470,L3-4,266,2000,NA,NA,L3-4,chondrite,ordinary,L,,,4-Mar,1,,,,,,
Northwest Africa 4188,L3-4,120,2002,NA,NA,L3-4,chondrite,ordinary,L,,,4-Mar,1,,,,,,
Acfer 102,L3-5,346,1990,27.66667,4.46667,L3-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
Acfer 133,L3-5,362,1990,27.5,3.83333,L3-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
Cook 011,L3-5,471,1991,-30.23433,130.60067,L3-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
Dar al Gani 149,L3-5,116,1996,27.0465,16.37267,L3-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
Dhofar 1497,L3-5,1856,2008,18.73168,54.39702,L3-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
Hammadah al Hamra 270,L3-5,100,2000,28.686,12.90267,L3-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
Northwest Africa 2243,L3-5,2000,2002,NA,NA,L3-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
Northwest Africa 2547,L3-5,287,2003,NA,NA,L3-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
Northwest Africa 3274,L3-5,107,2006,0,0,L3-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
Northwest Africa 3347,L3-5,4480,2000,NA,NA,L3-5,chondrite,ordinary,L,,,5-Mar,1,,,,,,
